player_id,season_id,gp,oreb,dreb,ast,pts
202087,2009-10,11,1.4,1.6,0.6,7.4
2405,2009-10,82,2.8,6.1,1,23.1
101161,2009-10,82,1.9,2.9,0.6,6.2
2760,2009-10,76,2.5,5.1,1.1,8.6
101154,2009-10,81,2,4.3,2.1,14.1
2738,2009-10,82,1,5.5,5.8,17.1
1889,2009-10,82,1,2.3,5.4,14
200745,2009-10,80,1.3,4.9,1.2,17.2
1905,2009-10,58,1.3,3.2,2.7,11.9
2804,2009-10,75,0.4,2.5,1,8.5
101106,2009-10,69,3,7.1,1.8,15.9
101115,2009-10,65,2.7,5.6,1,15
2740,2009-10,33,1.9,5.9,1.7,5
1712,2009-10,66,2.1,6.3,1.3,18.7
1853,2009-10,54,0.3,1.3,3,3.3
1533,2009-10,31,0.3,1.3,2,4.2
201627,2009-10,69,0.9,2.9,1.5,13
1515,2009-10,81,0.4,2.5,1.9,7.3
201576,2009-10,33,2.2,4.3,1.3,11.6
201229,2009-10,46,1.8,5.1,1.9,11.7
101120,2009-10,67,0.6,2.3,1.1,6.5
202079,2009-10,1,1,0,0,2
686,2009-10,77,1.9,4,1.1,5.8
201167,2009-10,82,0.7,2.4,1.7,8.8
201948,2009-10,69,0.5,2,0.5,5.1
1884,2009-10,75,0.7,2.9,8,15.3
2732,2009-10,62,0.4,1.5,2.7,13.8
1112,2009-10,69,3.6,5.1,1.5,5.5
2757,2009-10,79,0.5,2.3,4.7,12.9
201628,2009-10,45,0.2,0.6,2,4.8
2250,2009-10,23,0.5,2.3,0.7,5.3
2564,2009-10,82,1.6,3.6,4,11.3
1802,2009-10,82,1,3.9,1.9,8.8
101138,2009-10,50,1.1,1.5,0.4,5.8
201943,2009-10,82,0.6,2.8,5.7,15.5
200750,2009-10,65,1.1,3.3,4.7,21.5
201575,2009-10,82,0.5,3.7,1.4,9.4
2217,2009-10,77,3.6,5.7,0.6,9.1
2073,2009-10,29,0.2,0.8,0.8,1.7
2567,2009-10,14,0.1,0.6,0.1,1.5
2243,2009-10,52,0.2,0.8,0.5,1.5
1730,2009-10,16,0.6,1.1,0,1.6
201572,2009-10,82,3.3,5.4,2.3,18.8
201957,2009-10,13,0.2,0.5,0.1,1.1
201228,2009-10,65,0.4,2.2,2.8,10.3
101139,2009-10,63,0.7,2,1.7,9.9
201171,2009-10,80,2.4,3.5,0.8,16.8
2306,2009-10,72,0.4,1.4,3.1,6.1
2430,2009-10,78,2.3,8.9,3.2,19.5
2568,2009-10,75,0.7,4.6,2.7,11
2546,2009-10,69,2.2,4.4,3.2,28.2
2406,2009-10,74,1.4,4.8,2.1,16.3
201858,2009-10,18,1.4,2.4,0.9,7.8
202132,2009-10,12,0.2,0.5,1.2,1.7
101112,2009-10,81,0.8,4.5,1.4,11.2
2294,2009-10,71,0.4,1.4,1.5,6.5
101111,2009-10,78,1.1,3.6,0.7,11.9
201978,2009-10,74,0.5,2.5,1.2,8.9
1497,2009-10,73,0.3,2.8,5.6,19.5
2365,2009-10,76,1.9,4.4,0.4,5.9
2547,2009-10,70,2.9,7.9,2.4,24
201604,2009-10,67,0.7,2.3,1.4,9.8
2768,2009-10,67,0.4,2.2,5.6,7.4
201805,2009-10,60,0.9,1.9,0.6,4.5
2549,2009-10,76,2.4,6.8,1.6,18.5
101108,2009-10,45,0.4,3.8,10.7,18.7
200809,2009-10,25,0,0.6,1.2,2.2
201181,2009-10,18,1.1,2.2,0.4,2.1
2404,2009-10,34,1.3,2.1,0.4,4.5
101236,2009-10,82,1.8,3.8,1.7,4.4
1088,2009-10,40,0.1,0.6,2.3,4
201207,2009-10,7,0.6,2,2.1,4
201147,2009-10,82,0.9,2.5,2.4,13
1894,2009-10,70,1.3,4,2.5,19.8
201584,2009-10,71,0.8,2.7,1.7,12.5
200783,2009-10,75,1.3,2.5,1.1,7.8
201571,2009-10,80,0.1,1.1,2.4,6.4
2788,2009-10,49,0.7,1.1,0.2,2.1
201591,2009-10,12,0.8,1.1,0.3,4.9
201969,2009-10,44,0.3,0.7,0.4,3
201161,2009-10,45,0.2,1.6,1,5
2563,2009-10,76,0.6,2.4,2,10.2
2863,2009-10,80,0.9,2.2,1.7,5.6
2429,2009-10,32,1.2,1.7,0.4,2.8
200789,2009-10,56,0.2,1.1,1.3,6.3
201568,2009-10,81,0.8,4.1,1.7,15.1
101122,2009-10,62,1.1,4.4,2.8,24.1
201980,2009-10,20,0.4,0.5,0.3,2
201967,2009-10,63,0.9,1.7,0.2,3.9
2443,2009-10,75,0.8,2.3,0.9,7.2
2545,2009-10,32,1.5,3.3,1.5,6.7
201616,2009-10,28,0.3,0.5,0.1,0.8
201589,2009-10,32,1.2,2.3,0.5,4.5
201954,2009-10,76,0.5,2,5.7,12.4
2431,2009-10,63,0.9,2.4,0.7,5.8
101135,2009-10,81,2.8,8.9,3.6,20.2
2561,2009-10,81,2,5.4,3,19
201599,2009-10,70,1.7,3.3,0.3,4.8
201971,2009-10,82,2.4,4,0.8,7.8
201942,2009-10,77,0.9,2,0.7,8.6
201960,2009-10,71,0.7,1.4,0.5,2.9
2205,2009-10,27,0.9,1.5,0.2,1.2
2052,2009-10,64,0.2,1.3,0.9,2.1
2753,2009-10,60,0.5,2.3,3.3,8.8
965,2009-10,82,0.3,1.8,2.5,7.5
101114,2009-10,76,0.7,3.3,10.5,18.7
201974,2009-10,57,0.5,0.8,0.3,3.3
201565,2009-10,78,0.8,2.9,6,20.8
2046,2009-10,5,0.8,1.8,0.4,2.6
1904,2009-10,45,0.5,2.1,0.7,5.4
2484,2009-10,50,0.6,1.9,1.3,8
2734,2009-10,64,0.4,2.8,6.6,16.9
1717,2009-10,81,1,6.7,2.7,25
201187,2009-10,51,0.5,1.1,0.2,0.7
201590,2009-10,76,0.7,2.4,0.9,8.5
2748,2009-10,72,0.7,2.6,1.3,7.1
2400,2009-10,70,3,4.8,0.7,10.9
101204,2009-10,2,0,1,0,0
2730,2009-10,82,3.5,9.7,1.8,18.3
2548,2009-10,77,1.4,3.5,6.5,26.6
2853,2009-10,7,4.4,6.6,1.1,11.7
1863,2009-10,67,0.3,0.9,2.6,6.6
201947,2009-10,51,0.4,0.9,0.4,2.7
2248,2009-10,79,0.7,2.4,5.1,7.8
2067,2009-10,68,0.2,1.4,1.3,7
2201,2009-10,7,0.6,1.3,0,3.7
2059,2009-10,46,0.7,1.8,0.6,3.4
1882,2009-10,76,2.4,3.7,1.4,13.1
2731,2009-10,82,3.1,6,0.7,10.4
201569,2009-10,62,0.4,2.2,3,16.9
201953,2009-10,81,0.3,1.3,3.3,4.7
956,2009-10,55,2.3,4.9,0.6,6
101141,2009-10,81,1.9,4.4,1,10.4
2041,2009-10,23,0.8,2,0,3.3
101177,2009-10,57,0.6,1.2,0.9,1.5
2436,2009-10,75,0.4,2.1,1.8,9.9
1922,2009-10,12,0.5,0.7,0.2,1
101128,2009-10,25,0.4,2.2,1.8,8.1
202066,2009-10,27,0.2,0.9,0.8,5
201588,2009-10,78,0.5,2.1,2.9,12.4
201945,2009-10,43,0.3,0.9,0.3,2.6
2222,2009-10,76,2,8.1,2.1,18.2
2240,2009-10,32,0.5,3.6,7.2,22.6
201175,2009-10,54,1.9,1.9,0.6,6.3
201609,2009-10,80,0.5,1.7,3,7.9
255,2009-10,81,0.9,4.6,2.4,11.3
201141,2009-10,21,3,5.4,0.9,11.1
101124,2009-10,76,1.7,2.5,0.7,9.6
201632,2009-10,36,0.7,1.4,0.3,1.7
201934,2009-10,68,1.3,2.3,0.2,3.1
2045,2009-10,74,0.6,4.1,4.1,11.3
201611,2009-10,35,0.4,2.1,1.1,9.4
200756,2009-10,33,0.8,1.6,0.6,2.2
101133,2009-10,26,0.5,1.5,0.1,3.9
2137,2009-10,69,0.7,2,0.8,3.6
200826,2009-10,78,0.2,1.7,3.3,7.6
201592,2009-10,32,0.5,1.1,0.4,2.2
201581,2009-10,81,1.4,3.6,0.5,8.5
200755,2009-10,82,0.2,1.7,1.9,9.6
2747,2009-10,75,0.4,2.7,2.4,15.4
201580,2009-10,60,1.5,2.6,0.2,6.4
2048,2009-10,36,1.1,2.2,0,2.1
2224,2009-10,38,0.3,1.4,2.8,3.5
2037,2009-10,79,0.4,2.1,3,18
200081,2009-10,61,0.4,2.7,0.8,4.9
2749,2009-10,65,0.4,2.6,5.4,12.6
201935,2009-10,76,0.6,2.6,1.8,9.9
201949,2009-10,65,0.5,1.4,0.7,3.9
2592,2009-10,36,0.1,1.1,0.5,4.1
1899,2009-10,77,0.4,3.9,1.5,5.2
101189,2009-10,57,1.9,2.9,0.5,4.5
201191,2009-10,1,0,0,0,0
2457,2009-10,63,0.1,1.1,1.4,5.5
201162,2009-10,82,1.2,2.2,1.4,8.2
2407,2009-10,70,1.9,2.3,1.4,5.3
101127,2009-10,82,0.4,2.3,5,11.4
2260,2009-10,34,0.6,1.2,0.2,1
2553,2009-10,45,0.2,2.2,0.9,7.8
2215,2009-10,24,0.2,0.4,0.2,0.7
2078,2009-10,5,0,0.4,1.2,0.4
2574,2009-10,57,0.2,0.9,0.7,5.7
467,2009-10,80,0.6,5,9.1,10.3
101131,2009-10,76,2.1,3.2,0.5,6.8
2202,2009-10,79,1,4.1,1.8,15.7
201160,2009-10,56,1,1.4,0.6,3.4
1891,2009-10,77,0.2,1.6,3.8,16.6
201574,2009-10,75,3,5.5,1.7,12.5
1715,2009-10,82,0.1,1.5,3.6,6
101214,2009-10,54,0.3,1.2,0.6,4.1
201965,2009-10,39,0.6,1.9,0,2.7
1902,2009-10,16,2.1,2.9,1.3,3.1
201145,2009-10,82,1.4,4.6,1.6,15.1
201952,2009-10,71,0.1,0.9,1.7,3.2
979,2009-10,70,1.8,5.2,1.3,13.6
201966,2009-10,31,0.7,0.8,0.5,4.1
711,2009-10,42,0.5,1.9,1.7,8.5
201573,2009-10,74,0.2,1.4,2.3,8.5
201149,2009-10,64,3.4,7.6,2.1,10.7
201975,2009-10,60,0.2,1.5,0.7,4.7
201570,2009-10,8,0.3,0.4,0.3,0.5
2207,2009-10,76,1,3.7,4.9,21.3
693,2009-10,64,1,1.4,0.3,3
201202,2009-10,80,1.5,1.6,0.2,2.7
2038,2009-10,30,2.4,5.5,0.3,4.1
201595,2009-10,15,1.1,1.8,0.1,1.5
101121,2009-10,62,0.6,1.4,0.4,4.3
101130,2009-10,36,0.9,2.7,0.4,3.4
2422,2009-10,81,0.4,2.9,2.8,15.4
201972,2009-10,52,2,2.1,0.4,2.8
201973,2009-10,80,2.4,3.6,0.7,9.3
1886,2009-10,25,0.6,1.5,0.6,4.7
201938,2009-10,81,0.3,2.1,4.4,13.5
200770,2009-10,82,0.2,1.4,1.5,7.2
201941,2009-10,47,1.6,2.1,0.4,5.2
101181,2009-10,68,0.3,1.8,5.9,10.3
200767,2009-10,63,2,3,0.5,4
2572,2009-10,35,0.9,2.7,1.4,12.7
201177,2009-10,42,1,2.1,1,4.3
2694,2009-10,63,0.7,1.1,0.6,2.7
2746,2009-10,81,2.8,6,4.2,15.7
201950,2009-10,73,0.8,1.8,3.8,8
201153,2009-10,68,0.9,1.3,0.6,3.8
436,2009-10,73,1.5,3.1,0.8,6
2416,2009-10,7,0.1,0.7,0.6,1.3
2586,2009-10,79,0.3,1.9,1.2,4.4
101235,2009-10,9,1.3,3.2,1.1,13.9
2570,2009-10,78,2,5.6,1,10.1
1903,2009-10,26,1.3,2,0.6,1.6
2030,2009-10,58,2.4,7,1.9,11.5
201142,2009-10,82,1.3,6.3,2.8,30.1
708,2009-10,69,1.1,6.2,2.7,14.3
201567,2009-10,60,3.8,7.2,2.3,14
2755,2009-10,46,0.6,2.9,2.4,20.6
1563,2009-10,25,0.1,0.9,0.8,1.8
2039,2009-10,53,0.2,0.9,2.5,6.9
2550,2009-10,74,0.3,3.2,4.5,10.9
977,2009-10,73,1.1,4.3,5,27
201585,2009-10,36,0.4,0.8,0.2,1.5
2743,2009-10,69,1.7,3.7,0.5,7.1
703,2009-10,70,1.2,3,0.7,3
2198,2009-10,48,1.1,2.6,0.5,3.3
2594,2009-10,52,0.2,1.9,1.7,7.2
200768,2009-10,68,1.3,2.3,4.5,9.1
201602,2009-10,12,0.1,1.4,0.9,3
201178,2009-10,49,0.7,1.2,0.3,2.6
200746,2009-10,78,2.5,5.6,2.1,17.9
1885,2009-10,82,2.2,7.5,3.3,10.8
1716,2009-10,45,0.5,2.6,3,9.1
2544,2009-10,76,0.9,6.4,8.6,29.7
2571,2009-10,44,0.3,1.3,1.5,9.5
200796,2009-10,20,1,2.1,0,4
201991,2009-10,25,0.3,0.4,0.5,2.3
283,2009-10,13,0.1,1,0.7,1
200811,2009-10,79,1.6,2.8,0.4,4.7
101150,2009-10,64,0.4,2.5,4.2,14
201601,2009-10,73,2.3,3.1,1.1,6.2
2449,2009-10,82,2.1,6.5,2.1,16.2
2557,2009-10,82,0.3,1.5,4,10.4
2575,2009-10,29,0.4,0.9,1.4,2.4
2736,2009-10,70,1.9,5.4,2,17.6
101129,2009-10,47,0.1,1.6,1.5,7.6
2124,2009-10,51,0.7,0.9,0.3,2.1
201612,2009-10,47,0.3,0.8,0.3,2.1
1938,2009-10,75,0.9,2.9,4.9,16.5
201188,2009-10,69,3,6.3,2.4,14.6
101162,2009-10,81,1.3,2.9,0.2,3.6
201158,2009-10,66,0.2,1.2,1.3,7.1
2556,2009-10,22,0.1,0.9,1.2,5
948,2009-10,74,3.4,8.4,2.5,7.5
2409,2009-10,10,0.4,0.6,0,2.5
202068,2009-10,18,0.3,0.8,0,2.4
201977,2009-10,73,1,1.9,1.6,14.5
200766,2009-10,62,0.2,1.3,2.6,4.3
200776,2009-10,43,0.3,0.9,1,2.6
201596,2009-10,73,0.3,1.5,3.4,7.1
201238,2009-10,39,0.2,0.5,0.2,0.8
2605,2009-10,51,0.5,1.3,1.3,5.6
201578,2009-10,62,1.4,2.7,0.6,8.6
101110,2009-10,82,0.6,2.7,0.8,9.4
101107,2009-10,81,1.3,3.8,1.1,10.1
2440,2009-10,81,1.3,4.2,1.7,8.8
2588,2009-10,65,0.8,2.5,1,7
2679,2009-10,25,0.2,0.3,0.2,1.8
2230,2009-10,79,0.7,1.2,0.6,5.7
2246,2009-10,73,1.8,5.2,1.6,13.5
1897,2009-10,77,1.3,3,3,11
201563,2009-10,78,1.6,4.8,1.3,14.8
714,2009-10,46,0.1,1.4,0.9,4.4
2072,2009-10,18,0.6,2.4,2.2,11.9
2554,2009-10,75,0.5,2.3,0.7,8.7
1710,2009-10,80,0.3,2.1,3.9,9.1
201144,2009-10,80,0.4,2,5.3,12
2399,2009-10,67,0.4,3.1,1.5,9.9
200839,2009-10,13,0.8,1.1,0.2,2.2
2229,2009-10,4,0.3,0.5,1.3,4.5
2034,2009-10,54,1,5.2,3.9,10.9
2366,2009-10,4,0.3,0.8,1,4
1630,2009-10,23,1.1,1.9,1.6,5
2590,2009-10,69,0.4,2.6,5.3,15.8
101145,2009-10,64,0.7,3.3,5.3,25.5
2050,2009-10,46,0.4,2.4,0.9,7.1
101126,2009-10,56,0.5,1.5,2.9,10.1
201605,2009-10,39,1.3,1.4,0.6,3.2
1737,2009-10,58,2,3.3,0.5,7.9
2420,2009-10,76,1.8,3.3,0.7,8.4
2403,2009-10,82,2,5.6,2.5,13.8
2555,2009-10,75,2,3.1,0.5,5.9
201156,2009-10,74,0.3,1.1,0.6,8.6
201587,2009-10,37,0.9,2.9,1.2,10.1
201564,2009-10,82,0.7,3,3,17.5
200762,2009-10,44,0.7,2.1,0.3,4.5
201802,2009-10,1,1,3,2,7
201956,2009-10,77,1,3.6,1.2,10.3
201629,2009-10,7,0.9,0.9,0,1.6
201785,2009-10,14,0.6,0.8,0.1,2.6
200753,2009-10,11,0.2,0.8,0.1,1.7
201988,2009-10,10,0.1,0.1,0.5,2.6
2200,2009-10,65,3.7,7.6,3.4,18.3
200781,2009-10,2,0,0,1.5,2.5
200794,2009-10,82,2.3,4.5,1.6,11.6
1718,2009-10,71,0.5,3.8,3.1,18.3
978,2009-10,62,0.6,3,1.5,12.6
200822,2009-10,20,0.8,1,0.2,2
2056,2009-10,21,0.6,0.6,0,0.9
2047,2009-10,76,0.8,4.1,1.2,8.9
2624,2009-10,52,0.3,0.6,0.2,1.8
1747,2009-10,52,0.3,2.2,3.4,8.2
1952,2009-10,6,0.8,3,2.2,11.8
200765,2009-10,81,1.2,3.2,9.8,13.7
201196,2009-10,82,0.7,1.9,3.1,8.2
201043,2009-10,28,0.4,1,0.1,2.2
200751,2009-10,70,0.2,1.6,3.3,10.1
1740,2009-10,72,0.9,3.6,1.5,14.1
739,2009-10,79,0.5,3.6,1,9
1725,2009-10,42,0.9,1.2,0.6,3.9
2446,2009-10,82,0.5,2.5,1.4,11.9
951,2009-10,80,0.6,2.6,2.6,16.3
101109,2009-10,80,0.7,2.9,5.6,12.1
2501,2009-10,28,1.1,2.7,0.3,3.4
202130,2009-10,24,0.8,3.8,2.8,15.2
200764,2009-10,13,0.3,1.5,0.5,1.1
1888,2009-10,46,0.7,2,4.4,18.1
2210,2009-10,81,0.7,3.7,2,12.3
1729,2009-10,36,0.3,1.3,1.1,4.4
201577,2009-10,51,2,2.8,0.1,8.4
200760,2009-10,68,0.4,1.6,0.5,4.7
201155,2009-10,73,0.9,2.9,4.8,16.6
201958,2009-10,56,0.2,1.2,1.3,7.1
2427,2009-10,79,0.1,1.9,1.7,6.3
101146,2009-10,13,0,0.2,0.9,3.1
200758,2009-10,58,0.8,2.4,2.7,8.8
101179,2009-10,60,0.5,0.8,2.1,4.3
101142,2009-10,42,1.3,3.3,2.1,4.9
201579,2009-10,81,2.2,3.5,2,11.7
2767,2009-10,44,0.1,0.6,0.6,2.1
201164,2009-10,62,0.6,2.1,2,8.1
200752,2009-10,80,1.4,4.5,1.9,19.6
201566,2009-10,82,1.7,3.1,8,16.1
201583,2009-10,63,1.1,2.1,0.6,7.7
1763,2009-10,1,1,1,0,4
101155,2009-10,76,1,3.6,1.6,10.9
200797,2009-10,73,1.1,1.8,0.7,6.1
201970,2009-10,80,1,1.6,0.7,7.4
2223,2009-10,82,2.9,6.6,0.8,8.1
2562,2009-10,71,0.2,1.5,0.8,3.7
2756,2009-10,67,0.4,0.8,0.6,2.8
1752,2009-10,14,1,0.6,0.1,0.7
101118,2009-10,37,0.5,1.4,0.5,3.3
201157,2009-10,20,1.1,1.3,0.1,2.6
2742,2009-10,43,0.1,0.9,2.9,4.8
201586,2009-10,73,1.9,3.5,0.1,6.3
200771,2009-10,66,0.4,1,3.2,6.6
2203,2009-10,67,1.1,3.6,2.4,8
200769,2009-10,82,0.4,1.9,1.3,8.1
406,2009-10,53,1.8,4.9,1.5,12
2733,2009-10,36,0.4,1.7,3.6,6.9
101183,2009-10,6,1.2,1.2,0.2,2.3
1890,2009-10,75,2.1,4.3,1.4,12
200749,2009-10,54,0.9,1.8,0.4,3.7
200780,2009-10,52,1,1.8,0.6,4
201603,2009-10,69,0.6,2.2,1.5,7.5
201150,2009-10,72,2,4,2.2,10
201939,2009-10,80,0.6,3.9,5.9,17.5
101211,2009-10,70,0.3,1.6,0.3,4.2
1536,2009-10,81,1,4,3.7,20.6
2581,2009-10,80,0.3,2.1,4.8,7.3
959,2009-10,81,0.4,2.9,11,16.5
200779,2009-10,54,0,0.6,0.1,2.1
2212,2009-10,21,0.9,1.1,0,2.5
202178,2009-10,32,0.2,0.7,1.2,3.3
2551,2009-10,47,0.9,2.3,3.8,10.3
201959,2009-10,82,2.8,4.7,0.9,9
201981,2009-10,8,0,0.3,0.1,1.3
2419,2009-10,49,1.4,3.6,3.3,13.5
201944,2009-10,78,0.6,3.9,2.9,8.4
200757,2009-10,82,0.9,3.8,1.8,6
201152,2009-10,67,1.9,3.3,1.4,13.8
689,2009-10,49,1.2,2,0.5,3.6
1495,2009-10,78,2.8,7.3,3.2,17.9
1501,2009-10,18,0.7,1.6,0.8,7.5
201962,2009-10,56,0.7,1.2,2,8.6
2754,2009-10,54,1,1.7,1.3,6.1
1499,2009-10,15,0.3,1.3,0.2,2.4
2225,2009-10,56,0.1,2.3,5.7,16
1503,2009-10,30,0.7,2.4,3.3,8.2
101143,2009-10,9,0,0.3,0.9,0.7
2566,2009-10,34,1,2.6,1,9.1
2239,2009-10,52,1.1,1.8,1,4.5
2772,2009-10,72,1.1,4.5,3.8,14.9
201821,2009-10,2,0,0.5,0,1
2211,2009-10,72,1.8,8.4,2.1,14.6
201951,2009-10,65,0.6,1.3,3.1,8.3
201946,2009-10,29,2.1,2.7,1,8.5
201936,2009-10,72,0.9,4.4,5.8,20.1
200748,2009-10,54,1.5,4.7,1,9.4
2199,2009-10,51,2.2,4,0.3,6.5
,,,,,,
1713,2009-10,75,0.4,3.5,3.1,16.6
2209,2009-10,41,1.2,3.1,1.1,6.2
201961,2009-10,76,0.4,1.7,1,6.6
202083,2009-10,82,0.6,1.7,1.5,9.4
101198,2009-10,63,0.4,1.9,4.5,10
101215,2009-10,5,0,0.6,1.4,1.2
2584,2009-10,73,0.3,1.5,2.1,8.7
201163,2009-10,65,1.4,3.9,2.1,15.3
200821,2009-10,6,0.2,0.5,0.5,0.8
201146,2009-10,52,2.2,4.9,0.9,12
2216,2009-10,81,4.1,7.7,1.8,20.8
2585,2009-10,78,1.5,2.3,0.5,4.3
980,2009-10,64,1.8,3.6,0.8,7.4
201985,2010-11,50,0.3,1.1,2.2,6.5
201166,2010-11,59,0.3,1,3.9,10.7
201189,2010-11,41,1.4,2.7,0.4,3.1
201151,2010-11,51,0.2,1,1.6,4.2
1733,2010-11,73,1,3.5,1.4,10.5
201143,2010-11,77,2.4,7,3.5,15.3
2744,2010-11,82,2.9,6.8,1.8,18.6
201154,2010-11,71,0.8,2.2,0.9,7.4
202329,2010-11,81,0.9,2.4,0.7,5.6
201582,2010-11,34,0.5,1.8,0.3,4.2
202087,2010-11,56,1.1,2.1,0.7,5.9
2405,2010-11,78,2.5,5.6,2.6,25.3
101161,2010-11,72,2.6,3.8,1.1,9.6
2760,2010-11,31,3.2,6.5,1.5,9.1
101154,2010-11,64,2.9,5.4,2.3,16.8
2738,2010-11,67,0.9,4.9,6.3,14.1
1889,2010-11,81,1.2,2.5,7,12.7
200745,2010-11,66,1.1,4.1,1.8,21.4
1905,2010-11,64,1.6,3.5,3,11.7
2804,2010-11,54,0.4,2.8,0.8,6.1
101106,2010-11,65,3.1,8,2,12.8
101115,2010-11,54,3.1,6.3,1.4,11.3
2740,2010-11,59,2.5,4.8,1,5
202360,2010-11,5,0,0.2,0.6,1.6
1712,2010-11,56,1.5,5.2,1.7,18
1853,2010-11,33,0.2,1.3,2.1,3.3
201627,2010-11,58,0.6,2.3,1.2,13.2
1515,2010-11,72,0.5,2.6,3,8.3
201576,2010-11,40,1.1,2.9,0.8,7.6
201229,2010-11,65,1.4,3.1,1.3,6.7
101120,2010-11,7,0.3,0.1,0,0.3
1498,2010-11,4,0,1.3,0.5,1.5
686,2010-11,73,1.7,3.7,1.2,5.3
202356,2010-11,38,0.3,0.7,1.2,2.9
201167,2010-11,69,0.7,3,2.4,12.6
201948,2010-11,72,0.9,2.9,1.1,7.5
202340,2010-11,31,0.1,0.4,0.4,1.7
1884,2010-11,58,0.6,2.1,6.7,13.1
2732,2010-11,82,0.5,1.9,2.1,11.2
202386,2010-11,42,0.7,0.7,1.6,3.8
1112,2010-11,54,2.4,4.1,1.3,2.9
2757,2010-11,79,0.5,2.8,4.9,13.7
201933,2010-11,82,3.3,8.8,3.8,22.5
2250,2010-11,2,0,0,1,0
2564,2010-11,82,1.3,3.8,4.1,11.3
1802,2010-11,60,0.7,3,2.4,6.4
201148,2010-11,37,0.8,1.6,0.3,3.8
101138,2010-11,76,1.8,3.8,0.8,11.2
201943,2010-11,63,0.7,3,4.8,16.2
200750,2010-11,47,0.6,2,2.7,12.2
201575,2010-11,67,0.5,2.7,0.9,9.1
2217,2010-11,72,1.8,3.4,0.3,4.4
2073,2010-11,56,0.2,0.9,0.7,2.6
2567,2010-11,40,0.5,1.9,0.4,4.8
2243,2010-11,18,0.1,0.4,0.3,1.1
1730,2010-11,2,0,0,0,0
201572,2010-11,82,2.4,3.5,1.6,20.4
201957,2010-11,13,0.5,1.4,0,1.9
201228,2010-11,82,0.2,1,2.3,4.9
101139,2010-11,78,0.7,2.6,1.7,12.8
201171,2010-11,76,2.2,2.4,0.8,11.9
2306,2010-11,64,0.3,1.3,2,4.8
2430,2010-11,59,2.2,7.4,2.5,17.5
2568,2010-11,49,0.5,3.6,2.3,11.5
2546,2010-11,77,1.5,5.8,2.9,25.6
2406,2010-11,29,0.8,3.3,1.6,15
201858,2010-11,52,0.4,1,0.3,4
101112,2010-11,77,0.8,5.8,1.2,12.7
2294,2010-11,19,0.3,0.6,0.7,1.7
101111,2010-11,76,0.7,3.2,0.6,11.1
201978,2010-11,78,0.7,2.9,1.6,9.8
1497,2010-11,72,0.3,2.3,5.4,16.8
2365,2010-11,45,1.7,3.2,0.4,5.6
2547,2010-11,77,1.8,6.5,1.9,18.7
201604,2010-11,44,0.2,1.8,1.1,7.3
2768,2010-11,51,0.2,0.8,2.3,2.5
202419,2010-11,14,0.9,1.4,0.2,2.4
2549,2010-11,32,1.6,5.4,1.4,12.4
101108,2010-11,80,0.5,3.6,9.8,15.9
200809,2010-11,41,0.1,0.5,1,2
2404,2010-11,57,1.7,3.1,0.8,7.4
201963,2010-11,44,0.6,2.2,0.8,6.9
101236,2010-11,74,3,5.1,2.7,7.9
202332,2010-11,18,0.7,1.2,0.2,1
201147,2010-11,69,0.8,1.7,1.3,8
1894,2010-11,67,0.7,2.9,1.3,12
201584,2010-11,81,0.6,2,1.2,8.3
202342,2010-11,3,0.7,0.7,0.3,2.7
200783,2010-11,48,0.9,1.5,0.6,5.4
201571,2010-11,82,0.5,2.3,6.1,14.4
2788,2010-11,41,0.9,1.2,0.1,1.4
201591,2010-11,47,0.9,2.4,0.4,5.7
201969,2010-11,22,0.1,0.5,0.1,3.4
201161,2010-11,43,0.2,1.5,0.5,5.6
2563,2010-11,45,0.1,1.4,0.7,6.3
2863,2010-11,52,0.4,1.3,0.8,3.5
202345,2010-11,25,0.7,2.7,0.8,4.4
2429,2010-11,42,1.7,1.5,0.3,2.8
200789,2010-11,67,0.4,2.3,3,11.6
201568,2010-11,62,1,4,1.7,15.6
101122,2010-11,79,1.1,4.3,2.6,20.5
201980,2010-11,8,0.4,1.5,0.3,5.1
201967,2010-11,78,1.2,2.3,0.6,6.2
2443,2010-11,10,0.2,0.8,0.2,1.6
2545,2010-11,69,1.9,3.3,1.5,8.8
201616,2010-11,59,0.8,0.8,0.2,3.2
201589,2010-11,80,1.4,2.8,0.7,9.1
201954,2010-11,79,0.5,2.3,5.1,13.2
2431,2010-11,40,0.5,1.6,0.3,3.4
101135,2010-11,73,3,6.8,3.2,16.5
2561,2010-11,70,2.2,5.3,2.3,18.9
201599,2010-11,80,2.6,4.6,0.5,7.1
201971,2010-11,81,2.7,4.3,1,8.3
201942,2010-11,82,0.9,2.9,1.8,17.2
202326,2010-11,81,2.7,6,2.5,14.1
201960,2010-11,12,0.2,0.5,0.3,0.8
2205,2010-11,16,0.8,1.8,0.4,1.3
2052,2010-11,72,0.3,1.2,1.1,5.3
2753,2010-11,24,0.3,1.3,2.7,5.6
965,2010-11,82,0.2,1.7,2.7,6.8
101114,2010-11,65,0.6,3.4,10.3,20.1
201974,2010-11,49,0.8,1.2,0.7,3.8
202382,2010-11,41,0.5,0.6,0.2,2
202324,2010-11,78,2.2,3.1,0.5,6.8
201565,2010-11,81,1,3.1,7.7,25
202365,2010-11,20,0.8,0.6,0.1,3.1
2734,2010-11,71,0.2,2.1,7.1,15.2
202354,2010-11,2,0.5,1,0,1
